Maharashtra,Dhule,Maharashtra,Yavatmal,481912.9
Maharashtra,Garhchiroli,Maharashtra,Ahmednagar,788427.8
Maharashtra,Garhchiroli,Maharashtra,Akola,505213.7
Maharashtra,Garhchiroli,Maharashtra,Amravati,432625
Maharashtra,Garhchiroli,Maharashtra,Aurangabad,666389.6
Maharashtra,Garhchiroli,Maharashtra,Bhandara,305949.3
Maharashtra,Garhchiroli,Maharashtra,Bid,657570.6
Maharashtra,Garhchiroli,Maharashtra,Buldana,595755.1
Maharashtra,Garhchiroli,Maharashtra,Chandrapur,190091
Maharashtra,Garhchiroli,Maharashtra,Dhule,854469.3
Maharashtra,Garhchiroli,Maharashtra,Gondiya,297479.1
Maharashtra,Garhchiroli,Maharashtra,Greater Bombay,1030124.5
Maharashtra,Garhchiroli,Maharashtra,Hingoli,469248.2
Maharashtra,Garhchiroli,Maharashtra,Jalgaon,698114.2
Maharashtra,Garhchiroli,Maharashtra,Jalna,580652.1
Maharashtra,Garhchiroli,Maharashtra,Kolhapur,976598.8
Maharashtra,Garhchiroli,Maharashtra,Latur,575588.8
Maharashtra,Garhchiroli,Maharashtra,Nagpur,332237.1
Maharashtra,Garhchiroli,Maharashtra,Nanded,412552.9
Maharashtra,Garhchiroli,Maharashtra,Nandurbar,874181.1
Maharashtra,Garhchiroli,Maharashtra,Nashik,823526.7
Maharashtra,Garhchiroli,Maharashtra,Osmanabad,666958.5
Maharashtra,Garhchiroli,Maharashtra,Parbhani,537177.5
Maharashtra,Garhchiroli,Maharashtra,Pune,862113.5
Maharashtra,Garhchiroli,Maharashtra,Raigarh,1037110.7
Maharashtra,Garhchiroli,Maharashtra,Ratnagiri,1105566.2
Maharashtra,Garhchiroli,Maharashtra,Sangli,877730.8
Maharashtra,Garhchiroli,Maharashtra,Satara,893338.1
Maharashtra,Garhchiroli,Maharashtra,Sindhudurg,1084696.7
Maharashtra,Garhchiroli,Maharashtra,Solapur,756921.6
Maharashtra,Garhchiroli,Maharashtra,Thane,976193.1
Maharashtra,Garhchiroli,Maharashtra,Wardha,310958.7
Maharashtra,Garhchiroli,Maharashtra,Washim,466334.5
Maharashtra,Garhchiroli,Maharashtra,Yavatmal,338633.4
Maharashtra,Gondiya,Maharashtra,Ahmednagar,714749
Maharashtra,Gondiya,Maharashtra,Akola,389156.7
Maharashtra,Gondiya,Maharashtra,Amravati,322306.4
Maharashtra,Gondiya,Maharashtra,Aurangabad,611065.7
Maharashtra,Gondiya,Maharashtra,Bhandara,8470.1
Maharashtra,Gondiya,Maharashtra,Bid,648343.8
Maharashtra,Gondiya,Maharashtra,Buldana,479698.1
Maharashtra,Gondiya,Maharashtra,Chandrapur,233870.5
Maharashtra,Gondiya,Maharashtra,Dhule,738412.3
Maharashtra,Gondiya,Maharashtra,Garhchiroli,297476.4
Maharashtra,Gondiya,Maharashtra,Greater Bombay,935557.2
Maharashtra,Gondiya,Maharashtra,Hingoli,470478.7
Maharashtra,Gondiya,Maharashtra,Jalgaon,582057.2
Maharashtra,Gondiya,Maharashtra,Jalna,525328.2
Maharashtra,Gondiya,Maharashtra,Kolhapur,1009054.1
Maharashtra,Gondiya,Maharashtra,Latur,616143.9
Maharashtra,Gondiya,Maharashtra,Nagpur,152102.3
Maharashtra,Gondiya,Maharashtra,Nanded,467026
Maharashtra,Gondiya,Maharashtra,Nandurbar,747303.2
Maharashtra,Gondiya,Maharashtra,Nashik,768202.8
Maharashtra,Gondiya,Maharashtra,Osmanabad,699413.8
Maharashtra,Gondiya,Maharashtra,Parbhani,550210.6
Maharashtra,Gondiya,Maharashtra,Pune,816840.2
Maharashtra,Gondiya,Maharashtra,Raigarh,980945.7
Maharashtra,Gondiya,Maharashtra,Ratnagiri,1138021.5
Maharashtra,Gondiya,Maharashtra,Sangli,910186.2
Maharashtra,Gondiya,Maharashtra,Satara,910393.7
Maharashtra,Gondiya,Maharashtra,Sindhudurg,1117152
Maharashtra,Gondiya,Maharashtra,Solapur,789376.9
Maharashtra,Gondiya,Maharashtra,Thane,920869.2
Maharashtra,Gondiya,Maharashtra,Wardha,214389.1
Maharashtra,Gondiya,Maharashtra,Washim,384920.8
Maharashtra,Gondiya,Maharashtra,Yavatmal,354605.5
Maharashtra,Greater Bombay,Maharashtra,Ahmednagar,263205.5
Maharashtra,Greater Bombay,Maharashtra,Akola,594795.6
Maharashtra,Greater Bombay,Maharashtra,Amravati,692940.3
Maharashtra,Greater Bombay,Maharashtra,Aurangabad,362535.2
Maharashtra,Greater Bombay,Maharashtra,Bhandara,926107.1
Maharashtra,Greater Bombay,Maharashtra,Bid,386936.8
Maharashtra,Greater Bombay,Maharashtra,Buldana,507693.2
Maharashtra,Greater Bombay,Maharashtra,Chandrapur,884131
Maharashtra,Greater Bombay,Maharashtra,Dhule,369621.1
Maharashtra,Greater Bombay,Maharashtra,Garhchiroli,1027613.9
Maharashtra,Greater Bombay,Maharashtra,Gondiya,939689.7
Maharashtra,Greater Bombay,Maharashtra,Hingoli,544493.4
Maharashtra,Greater Bombay,Maharashtra,Jalgaon,413867.6
Maharashtra,Greater Bombay,Maharashtra,Jalna,420622.4
Maharashtra,Greater Bombay,Maharashtra,Kolhapur,414808.9
Maharashtra,Greater Bombay,Maharashtra,Latur,501260.7
Maharashtra,Greater Bombay,Maharashtra,Nagpur,809758.5
Maharashtra,Greater Bombay,Maharashtra,Nanded,617641.2
Maharashtra,Greater Bombay,Maharashtra,Nandurbar,396566.7
Maharashtra,Greater Bombay,Maharashtra,Nashik,215031.4
Maharashtra,Greater Bombay,Maharashtra,Osmanabad,409391.9
Maharashtra,Greater Bombay,Maharashtra,Parbhani,501848.8
Maharashtra,Greater Bombay,Maharashtra,Pune,187074.2
Maharashtra,Greater Bombay,Maharashtra,Raigarh,135545.4
Maharashtra,Greater Bombay,Maharashtra,Ratnagiri,332454.8
Maharashtra,Greater Bombay,Maharashtra,Sangli,391541.2
Maharashtra,Greater Bombay,Maharashtra,Satara,278574.4
Maharashtra,Greater Bombay,Maharashtra,Sindhudurg,477099.7
Maharashtra,Greater Bombay,Maharashtra,Solapur,355945.3
Maharashtra,Greater Bombay,Maharashtra,Thane,100310.6
Maharashtra,Greater Bombay,Maharashtra,Wardha,738489
Maharashtra,Greater Bombay,Maharashtra,Washim,577939.6
Maharashtra,Greater Bombay,Maharashtra,Yavatmal,666526.3
Maharashtra,Hingoli,Maharashtra,Ahmednagar,323048.6
Maharashtra,Hingoli,Maharashtra,Akola,157992.3
Maharashtra,Hingoli,Maharashtra,Amravati,224889.3
Maharashtra,Hingoli,Maharashtra,Aurangabad,234857.6
Maharashtra,Hingoli,Maharashtra,Bhandara,460474.9
Maharashtra,Hingoli,Maharashtra,Bid,206253.5
Maharashtra,Hingoli,Maharashtra,Buldana,205885
Maharashtra,Hingoli,Maharashtra,Chandrapur,356454.9
Maharashtra,Hingoli,Maharashtra,Dhule,421270.7
Maharashtra,Hingoli,Maharashtra,Garhchiroli,466619.6
Maharashtra,Hingoli,Maharashtra,Gondiya,474057.5
Maharashtra,Hingoli,Maharashtra,Greater Bombay,543856.7
Maharashtra,Hingoli,Maharashtra,Jalgaon,282315.9
Maharashtra,Hingoli,Maharashtra,Jalna,165853.5
Maharashtra,Hingoli,Maharashtra,Kolhapur,557681
Maharashtra,Hingoli,Maharashtra,Latur,189387.5
Maharashtra,Hingoli,Maharashtra,Nagpur,344126.4
Maharashtra,Hingoli,Maharashtra,Nanded,101427.4
Maharashtra,Hingoli,Maharashtra,Nandurbar,463543.8
Maharashtra,Hingoli,Maharashtra,Nashik,376502.4
Maharashtra,Hingoli,Maharashtra,Osmanabad,254930.4
Maharashtra,Hingoli,Maharashtra,Parbhani,76427.7
Maharashtra,Hingoli,Maharashtra,Pune,418264.3
Maharashtra,Hingoli,Maharashtra,Raigarh,581898.2
Maharashtra,Hingoli,Maharashtra,Ratnagiri,652559.3
Maharashtra,Hingoli,Maharashtra,Sangli,458813.1
Maharashtra,Hingoli,Maharashtra,Satara,459487.2
Maharashtra,Hingoli,Maharashtra,Sindhudurg,665778.9
Maharashtra,Hingoli,Maharashtra,Solapur,323070.6
Maharashtra,Hingoli,Maharashtra,Thane,529168.8
Maharashtra,Hingoli,Maharashtra,Wardha,272856.8
Maharashtra,Hingoli,Maharashtra,Washim,88870
Maharashtra,Hingoli,Maharashtra,Yavatmal,162953.7
Maharashtra,Jalgaon,Maharashtra,Ahmednagar,263862
Maharashtra,Jalgaon,Maharashtra,Akola,191534.6
Maharashtra,Jalgaon,Maharashtra,Amravati,287581.6
Maharashtra,Jalgaon,Maharashtra,Aurangabad,131368.9
Maharashtra,Jalgaon,Maharashtra,Bhandara,558507.6
Maharashtra,Jalgaon,Maharashtra,Bid,261359.2
Maharashtra,Jalgaon,Maharashtra,Buldana,129609.7
Maharashtra,Jalgaon,Maharashtra,Chandrapur,539523.9
Maharashtra,Jalgaon,Maharashtra,Dhule,148425
Maharashtra,Jalgaon,Maharashtra,Garhchiroli,690644.4
Maharashtra,Jalgaon,Maharashtra,Gondiya,572090.2
Maharashtra,Jalgaon,Maharashtra,Greater Bombay,413232.3
Maharashtra,Jalgaon,Maharashtra,Hingoli,282315.9
Maharashtra,Jalgaon,Maharashtra,Jalna,158241.8
Maharashtra,Jalgaon,Maharashtra,Kolhapur,613227.9
Maharashtra,Jalgaon,Maharashtra,Latur,405828.8
Maharashtra,Jalgaon,Maharashtra,Nagpur,424764.2
Maharashtra,Jalgaon,Maharashtra,Nanded,375754.7
Maharashtra,Jalgaon,Maharashtra,Nandurbar,190698
Maharashtra,Jalgaon,Maharashtra,Nashik,202219
Maharashtra,Jalgaon,Maharashtra,Osmanabad,386694.4
Maharashtra,Jalgaon,Maharashtra,Parbhani,274329.9
Maharashtra,Jalgaon,Maharashtra,Pune,365953.3
Maharashtra,Jalgaon,Maharashtra,Raigarh,508512.3
Maharashtra,Jalgaon,Maharashtra,Ratnagiri,683460.4
Maharashtra,Jalgaon,Maharashtra,Sangli,534408.7
